"Pathway Id","Pathway Name","Reaction Id","Reaction Definition","Reaction Type","Reaction Substrates","Reaction Products","Enzyme Id","Enzyme Substrates","Enzyme Products","Notes"
"cge01100","Metabolic pathways","R04954","(R)-3-Hydroxyhexanoyl-[acp] <=> trans-Hex-2-enoyl-[acp] + H2O","reversible","C05747","C05748 C00001","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04954","(R)-3-Hydroxyhexanoyl-[acp] <=> trans-Hex-2-enoyl-[acp] + H2O","reversible","C05747","C05748 C00001","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04954","(R)-3-Hydroxyhexanoyl-[acp] <=> trans-Hex-2-enoyl-[acp] + H2O","reversible","C05747","C05748 C00001","4.2.1.59","C01271","C00693 C00001","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04953","(R)-3-Hydroxyhexanoyl-[acp] + NADP+ <=> 3-Oxohexanoyl-[acp] + NADPH + H+","reversible","C05747 C00006","C05746 C00005 C00080","1.1.1.100","C01271 C00006","C00685 C00005 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04953","(R)-3-Hydroxyhexanoyl-[acp] + NADP+ <=> 3-Oxohexanoyl-[acp] + NADPH + H+","reversible","C05747 C00006","C05746 C00005 C00080","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04953","(R)-3-Hydroxyhexanoyl-[acp] + NADP+ <=> 3-Oxohexanoyl-[acp] + NADPH + H+","reversible","C05747 C00006","C05746 C00005 C00080","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04952","Butyryl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexanoyl-[acp] + CO2 + Acyl-carrier protein","reversible","C05745 C01209","C05746 C00011 C00229","2.3.1.41","C00173 C01209","C00685 C00011 C00229","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04952","Butyryl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexanoyl-[acp] + CO2 + Acyl-carrier protein","reversible","C05745 C01209","C05746 C00011 C00229","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04952","Butyryl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexanoyl-[acp] + CO2 + Acyl-carrier protein","reversible","C05745 C01209","C05746 C00011 C00229","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04952","Butyryl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexanoyl-[acp] + CO2 + Acyl-carrier protein","reversible","C05745 C01209","C05746 C00011 C00229","2.3.1.179","C01209","C00011 C00229",""
"cge01100","Metabolic pathways","R04429","Butyryl-[acp] + NAD+ <=> But-2-enoyl-[acyl-carrier protein] + NADH + H+","reversible","C05745 C00003","C04246 C00004 C00080","1.3.1.9","C00173 C00003","C00693 C00004 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04430","Butyryl-[acp] + NADP+ <=> But-2-enoyl-[acyl-carrier protein] + NADPH + H+","reversible","C05745 C00006","C04246 C00005 C00080","1.3.1.10","C00173 C00006","C00693 C00005 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04430","Butyryl-[acp] + NADP+ <=> But-2-enoyl-[acyl-carrier protein] + NADPH + H+","reversible","C05745 C00006","C04246 C00005 C00080","1.3.1.39","C00173 C00006","C00693 C00005 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04430","Butyryl-[acp] + NADP+ <=> But-2-enoyl-[acyl-carrier protein] + NADPH + H+","reversible","C05745 C00006","C04246 C00005 C00080","1.3.1.104","C00173 C00006","C00693 C00005 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04430","Butyryl-[acp] + NADP+ <=> But-2-enoyl-[acyl-carrier protein] + NADPH + H+","reversible","C05745 C00006","C04246 C00005 C00080","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04430","Butyryl-[acp] + NADP+ <=> But-2-enoyl-[acyl-carrier protein] + NADPH + H+","reversible","C05745 C00006","C04246 C00005 C00080","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04428","(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] <=> But-2-enoyl-[acyl-carrier protein] + H2O","reversible","C04618","C04246 C00001","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04428","(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] <=> But-2-enoyl-[acyl-carrier protein] + H2O","reversible","C04618","C04246 C00001","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04428","(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] <=> But-2-enoyl-[acyl-carrier protein] + H2O","reversible","C04618","C04246 C00001","4.2.1.59","C01271","C00693 C00001","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04533","(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] + NADP+ <=> Acetoacetyl-[acp] + NADPH + H+","reversible","C04618 C00006","C05744 C00005 C00080","1.1.1.100","C01271 C00006","C00685 C00005 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04533","(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] + NADP+ <=> Acetoacetyl-[acp] + NADPH + H+","reversible","C04618 C00006","C05744 C00005 C00080","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04533","(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] + NADP+ <=> Acetoacetyl-[acp] + NADPH + H+","reversible","C04618 C00006","C05744 C00005 C00080","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04355","Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> Acetoacetyl-[acp] + CO2 + Acyl-carrier protein","reversible","C03939 C01209","C05744 C00011 C00229","2.3.1.41","C00173 C01209","C00685 C00011 C00229","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04355","Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> Acetoacetyl-[acp] + CO2 + Acyl-carrier protein","reversible","C03939 C01209","C05744 C00011 C00229","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04355","Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> Acetoacetyl-[acp] + CO2 + Acyl-carrier protein","reversible","C03939 C01209","C05744 C00011 C00229","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R04355","Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> Acetoacetyl-[acp] + CO2 + Acyl-carrier protein","reversible","C03939 C01209","C05744 C00011 C00229","2.3.1.179","C01209","C00011 C00229",""
"cge01100","Metabolic pathways","R01706","Hexadecanoyl-[acp] + H2O <=> Acyl-carrier protein + Hexadecanoic acid","reversible","C05764 C00001","C00229 C00249","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01706","Hexadecanoyl-[acp] + H2O <=> Acyl-carrier protein + Hexadecanoic acid","reversible","C05764 C00001","C00229 C00249","3.1.2.14","C01203 C00001","C00229 C00712","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01274","Palmitoyl-CoA + H2O <=> CoA + Hexadecanoic acid","reversible","C00154 C00001","C00010 C00249","3.1.2.2","C00154 C00001","C00010 C00249",""
"cge01100","Metabolic pathways","R01274","Palmitoyl-CoA + H2O <=> CoA + Hexadecanoic acid","reversible","C00154 C00001","C00010 C00249","3.1.2.22","C00001","C00249 C00017","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01280","ATP + Hexadecanoic acid + CoA <=> AMP + Palmitoyl-CoA + Diphosphate","reversible","C00002 C00249 C00010","C00020 C00154 C00013","6.2.1.3","C00002 C00638 C00010","C00020 C00013 C00040","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01624","Acetyl-CoA + Acyl-carrier protein <=> CoA + Acetyl-[acyl-carrier protein]","reversible","C00024 C00229","C00010 C03939","2.3.1.38","C00024 C00229","C00010 C03939",""
"cge01100","Metabolic pathways","R01624","Acetyl-CoA + Acyl-carrier protein <=> CoA + Acetyl-[acyl-carrier protein]","reversible","C00024 C00229","C00010 C03939","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01624","Acetyl-CoA + Acyl-carrier protein <=> CoA + Acetyl-[acyl-carrier protein]","reversible","C00024 C00229","C00010 C03939","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01626","Malonyl-CoA + Acyl-carrier protein <=> CoA + Malonyl-[acyl-carrier protein]","reversible","C00083 C00229","C00010 C01209","2.3.1.39","C00083 C00229","C00010 C01209",""
"cge01100","Metabolic pathways","R01626","Malonyl-CoA + Acyl-carrier protein <=> CoA + Malonyl-[acyl-carrier protein]","reversible","C00083 C00229","C00010 C01209","2.3.1.85","C00024 C00083 C00005 C00080","C00638 C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01626","Malonyl-CoA + Acyl-carrier protein <=> CoA + Malonyl-[acyl-carrier protein]","reversible","C00083 C00229","C00010 C01209","2.3.1.86","C00024 C00083 C00005 C00080","C00010 C00011 C00006","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R01360","(S)-3-Hydroxy-3-methylglutaryl-CoA <=> Acetyl-CoA + Acetoacetate","reversible","C00356","C00024 C00164","4.1.3.4","C00356","C00024 C00164",""
"cge01100","Metabolic pathways","R01361","(R)-3-Hydroxybutanoate + NAD+ <=> Acetoacetate + NADH + H+","reversible","C01089 C00003","C00164 C00004 C00080","1.1.1.30","C01089 C00003","C00164 C00004 C00080",""
"cge01100","Metabolic pathways","R01121","ATP + (R)-5-Diphosphomevalonate <=> ADP + Orthophosphate + Isopentenyl diphosphate + CO2","reversible","C00002 C01143","C00008 C00009 C00129 C00011","4.1.1.33","C00002 C01143","C00008 C00009 C00129 C00011",""
"cge01100","Metabolic pathways","R03245","ATP + (R)-5-Phosphomevalonate <=> ADP + (R)-5-Diphosphomevalonate","reversible","C00002 C01107","C00008 C01143","2.7.4.2","C00002 C01107","C00008 C01143",""
"cge01100","Metabolic pathways","R02245","ATP + (R)-Mevalonate <=> ADP + (R)-5-Phosphomevalonate","reversible","C00002 C00418","C00008 C01107","2.7.1.36","C00002 C00418","C00008 C01107",""
"cge01100","Metabolic pathways","R02082","(R)-Mevalonate + CoA + 2 NADP+ <=> (S)-3-Hydroxy-3-methylglutaryl-CoA + 2 NADPH + 2 H+","reversible","C00418 C00010 C00006","C00356 C00005 C00080","1.1.1.34","C00418 C00010 C00006","C00356 C00005 C00080",""
"cge01100","Metabolic pathways","R00702","2 trans,trans-Farnesyl diphosphate <=> Diphosphate + Presqualene diphosphate","reversible","C00448","C00013 C03428","2.5.1.21","C00448 C00004 C00005 C00080 C03428","C00751 C00013 C00003 C00006 C03428","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R00702","2 trans,trans-Farnesyl diphosphate <=> Diphosphate + Presqualene diphosphate","reversible","C00448","C00013 C03428","2.5.1.96","C00448 C03428","C16144 C00013 C03428","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R00702","2 trans,trans-Farnesyl diphosphate <=> Diphosphate + Presqualene diphosphate","reversible","C00448","C00013 C03428","2.5.1.103","C00448","C03428 C00013",""
"cge01100","Metabolic pathways","R02872","Presqualene diphosphate + NADPH + H+ <=> Diphosphate + Squalene + NADP+","reversible","C03428 C00005 C00080","C00013 C00751 C00006","1.3.1.96","C03428 C00005 C00080","C00751 C00013 C00006",""
"cge01100","Metabolic pathways","R02872","Presqualene diphosphate + NADPH + H+ <=> Diphosphate + Squalene + NADP+","reversible","C03428 C00005 C00080","C00013 C00751 C00006","2.5.1.21","C00448 C00004 C00005 C00080 C03428","C00751 C00013 C00003 C00006 C03428","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R02874","Squalene + Oxygen + NADPH + H+ <=> (S)-2,3-Epoxysqualene + NADP+ + H2O","reversible","C00751 C00007 C00005 C00080","C01054 C00006 C00001","1.14.14.17","C00751 C00007","C01054 C00001",""
"cge01100","Metabolic pathways","R03199","(S)-2,3-Epoxysqualene <=> Lanosterol","reversible","C01054","C01724","5.4.99.7","C01054","C01724",""
"cge01100","Metabolic pathways","R05640","Lanosterol + 3 Oxygen + 3 NADPH + 3 H+ <=> 4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + Formate + 3 NADP+ + 4 H2O","reversible","C01724 C00007 C00005 C00080","C11455 C00058 C00006 C00001","1.14.13.70","C00007 C00005 C00080","C00058 C00006 C00001",""
"cge01100","Metabolic pathways","R05639","14-Demethyllanosterol + NADP+ <=> 4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + NADPH + H+","reversible","C05108 C00006","C11455 C00005 C00080","1.3.1.70","C05108 C00006","C11455 C00005 C00080",""
"cge01100","Metabolic pathways","R07509","14-Demethyllanosterol + 3 NADPH + 3 H+ + 3 Oxygen <=> 4alpha-Methylzymosterol-4-carboxylate + 3 NADP+ + 4 H2O","reversible","C05108 C00005 C00080 C00007","C15808 C00006 C00001","1.14.13.72","C04530 C00004 C00005 C00080 C00007 C04814 C11509","C04840 C00003 C00006 C00001 C04814 C11509","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge01100","Metabolic pathways","R07494","4alpha-Methylzymosterol-4-carboxylate + NADP+ <=> 3-Keto-4-methylzymosterol + NADPH + H+ + CO2","reversible","C15808 C00006","C15816 C00005 C00080 C00011","1.1.1.170","C00003 C00006","C01876 C00011 C00004 C00005","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
